[ 2016-06-15T16:59:10+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/9/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Tag[ route_check ] --START--
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10982 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11424 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11026 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11026 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11026 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11026 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11079 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11079 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11079 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11079 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11266 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11266 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11025 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11025 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11025 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11025 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11078 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11078 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11078 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11078 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10981 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10981 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10981 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10981 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11024 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11024 LIMIT 1   [ RunTime:0.000126s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11024 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11024 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11077 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11077 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11077 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11077 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11023 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11023 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11023 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11023 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11075 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11075 LIMIT 1   [ RunTime:0.000075s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11075 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11075 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11022 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11022 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11022 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11022 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11065 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11065 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11065 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11065 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11021 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11021 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11021 LIMIT 1   [ RunTime:0.000102s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11021 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11064 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11064 LIMIT 1   [ RunTime:0.000064s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11064 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11064 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11020 LIMIT 1   [ RunTime:0.000103s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11020 LIMIT 1   [ RunTime:0.000069s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11020 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11020 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11062 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11062 LIMIT 1   [ RunTime:0.000065s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11062 LIMIT 1   [ RunTime:0.000186s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11062 LIMIT 1   [ RunTime:0.000241s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11019 LIMIT 1   [ RunTime:0.000207s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11019 LIMIT 1   [ RunTime:0.000266s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11019 LIMIT 1   [ RunTime:0.000204s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11019 LIMIT 1   [ RunTime:0.000149s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11060 LIMIT 1   [ RunTime:0.000117s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11060 LIMIT 1   [ RunTime:0.000124s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11060 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11060 LIMIT 1   [ RunTime:0.000165s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11018 LIMIT 1   [ RunTime:0.000086s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11018 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11018 LIMIT 1   [ RunTime:0.000077s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11018 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11059 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11059 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11059 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11059 LIMIT 1   [ RunTime:0.000075s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000075s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11253 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11017 LIMIT 1   [ RunTime:0.000075s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11017 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11017 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11017 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11270 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11015 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11015 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11015 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11015 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11396 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11396 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11396 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11396 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11382 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11382 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11382 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11382 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11013 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T17:00:12+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/19/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11013 LIMIT 1   [ RunTime:0.000072s ]
