[ 2016-06-15T16:57:15+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/3/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | INFO: Tag[ route_check ] --START--
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10907 LIMIT 1   [ RunTime:0.000094s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000107s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000120s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000098s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000092s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000091s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000091s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000156s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000151s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11162 LIMIT 1   [ RunTime:0.000074s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000100s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11055 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000131s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000173s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000156s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000238s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000214s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000193s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000285s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000393s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000270s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000309s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000131s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000120s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000127s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000121s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000121s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000144s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000125s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000126s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000124s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000152s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000123s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000124s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000128s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000120s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000121s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000098s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000124s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000096s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000089s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10931 LIMIT 1   [ RunTime:0.000096s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000072s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000085s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000066s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000067s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000064s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =10911 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000064s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000259s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000156s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000141s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000105s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000106s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000168s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000226s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000147s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000086s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11179 LIMIT 1   [ RunTime:0.000119s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000071s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000070s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000073s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000068s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000136s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000132s ]
[ 2016-06-15T16:58:47+08:00 ] /t050/index.php/YouZi/adminmoneyflows/tp/15/S_Date/2000-01-01/E_Date/2016-06-15/UserID// | SQL: SELECT `user_id` FROM `nnld_fck` WHERE id =11206 LIMIT 1   [ RunTime:0.000155s ]
